,Time,etcHigh,etcLow,etcOpen,etcClose,etcVolume,etcReturns
305,2017-12-09 20:00:00,27.777,23.53,27.62,23.682,291676.12,-0.14257784214337446
306,2017-12-10 00:00:00,25.2,23.134,23.805,24.706,173916.25,0.0378491913463558
307,2017-12-10 04:00:00,26.277,24.092,24.707,25.538,120019.38,0.033634192738899886
308,2017-12-10 08:00:00,26.551,25.001,25.54,25.894,138688.95,0.013860610806577887
309,2017-12-10 12:00:00,26.9,25.81,25.907,26.14,87372.59,0.008993708264175726
310,2017-12-10 16:00:00,26.255,24.809,26.132,25.239,85411.56,-0.03417266187050362
311,2017-12-10 20:00:00,27.8,25.306,25.419,26.521,207129.02,0.04335339706518747
312,2017-12-11 00:00:00,28.5,26.001,26.6,28.198,118071.01,0.06007518796992477
313,2017-12-11 04:00:00,28.54,27.215,28.198,27.258,99998.66,-0.03333569756720339
314,2017-12-11 08:00:00,28.239,26.948,27.26,27.662,134778.31,0.014746881878209737
315,2017-12-11 12:00:00,27.976,26.293,27.7,26.616,172316.72,-0.0391335740072202
316,2017-12-11 16:00:00,27.334,26.001,26.561,27.16,193347.05,0.02255186175219307
317,2017-12-11 20:00:00,28.488,26.623,27.16,27.2,270546.88,0.0014727540500736062
318,2017-12-12 00:00:00,28.08,26.784,27.2,27.2,204437.61,0.0
319,2017-12-12 04:00:00,27.854,27.188,27.201,27.796,120925.35,0.021874195801624897
320,2017-12-12 08:00:00,31.87,27.384,27.74,31.589,414693.78,0.13875270367700074
321,2017-12-12 12:00:00,32.596,28.594,31.589,29.446,348633.44,-0.06784007091075998
322,2017-12-12 16:00:00,30.439,27.231,29.447,29.781,204844.22,0.01134241179067476
323,2017-12-12 20:00:00,30.4,26.184,29.664,27.799,358052.53,-0.06287081984897526
324,2017-12-13 00:00:00,29.558,27.225,27.732,29.426,165236.02,0.06108466753209286
325,2017-12-13 04:00:00,31.011,28.372,29.426,30.299,284141.6,0.029667640861822917
326,2017-12-13 08:00:00,34.49,30.205,30.301,32.364,605566.56,0.06808356159862708
327,2017-12-13 12:00:00,32.739,28,32.367,30.008,535136.94,-0.07288287453270301
328,2017-12-13 16:00:00,30.337,28.9,29.936,29.075,114785.61,-0.02876135756280066
329,2017-12-13 20:00:00,31.18,28.744,29.091,31.11,182335.16,0.06940290811591208
330,2017-12-14 00:00:00,34.18,30.932,31.065,32.687,463143.2,0.05221310156124243
331,2017-12-14 04:00:00,33.19,30.3,32.686,31.531,322661.7,-0.035336229578412814
332,2017-12-14 08:00:00,31.56,28.7,31.56,30.12,339616.28,-0.045627376425855445
333,2017-12-14 12:00:00,30.897,29.661,30.124,30.439,123632,0.010456778648253926
334,2017-12-14 16:00:00,31.533,30.388,30.439,31.325,180132.19,0.029107395118105037
335,2017-12-14 20:00:00,32.55,26.445,31.343,29.076,554143.9,-0.07232874964106817
336,2017-12-15 00:00:00,29.964,28.424,29.192,29.11,211618.16,-0.0028089887640449693
337,2017-12-15 04:00:00,29.816,28.277,29.158,28.9,147344.78,-0.008848343507785262
338,2017-12-15 08:00:00,31,28.79,28.879,30.631,190804.17,0.06066692059974372
339,2017-12-15 12:00:00,31.66,29.336,30.633,30.092,144374.84,-0.01766069271700455
340,2017-12-15 16:00:00,31.658,29.686,30.03,31.51,159498.95,0.049284049284049294
341,2017-12-15 20:00:00,37.05,30.211,31.51,36.309,584338.25,0.15230085687083453
342,2017-12-16 00:00:00,37.78,34.01,36.595,35.212,489615.38,-0.037792048094001794
343,2017-12-16 04:00:00,36.942,34.08,35.166,35.567,297192.75,0.011403059773645094
344,2017-12-16 08:00:00,36.524,33.482,35.556,33.555,377336.53,-0.05627742153223079
345,2017-12-16 12:00:00,34.999,33.518,33.548,34.097,147702.11,0.016364611899368053
346,2017-12-16 16:00:00,34.582,33.284,34.073,33.7,132813.14,-0.010947084201567151
347,2017-12-16 20:00:00,35.9,33.68,33.767,34.169,150478.92,0.011905114460863977
348,2017-12-17 00:00:00,34.598,34.003,34.168,34.112,92457.61,-0.0016389604308123795
349,2017-12-17 04:00:00,35.24,34.001,34.116,34.296,114807.63,0.0052761167780513455
350,2017-12-17 08:00:00,34.45,33.534,34.282,34.17,132377.1,-0.00326702059389752
351,2017-12-17 12:00:00,34.284,33.251,34.169,34.097,138093.06,-0.0021071731686615244
352,2017-12-17 16:00:00,34.789,33.801,33.964,33.987,122248.164,0.0006771876104111189
353,2017-12-17 20:00:00,33.95,31.047,33.948,32.66,408034.47,-0.03794037940379415
354,2017-12-18 00:00:00,35.055,32.532,32.631,33.966,148379.48,0.04091201618093227
355,2017-12-18 04:00:00,35.999,33.609,33.967,35.408,212096.72,0.04242352871905092
356,2017-12-18 08:00:00,40.7,35.016,35.408,37.777,829367.44,0.066905784003615
357,2017-12-18 12:00:00,39.565,36.75,37.718,37.853,241447.39,0.0035791929582692085
358,2017-12-18 16:00:00,39.6,37.524,37.938,38.001,251866.95,0.0016606041436025957
359,2017-12-18 20:00:00,41.999,37.601,38.005,40.667,527420.1,0.0700434153400868
360,2017-12-19 00:00:00,40.726,39.488,40.666,40.636,175475.28,-0.0007377170117541444
361,2017-12-19 04:00:00,42.94,37.1,40.636,37.902,726253.25,-0.06728024411851564
362,2017-12-19 08:00:00,40.192,37.351,37.901,38.595,309875.2,0.018310862510223885
363,2017-12-19 12:00:00,39.729,38.51,38.595,38.875,156018.9,0.007254825754631458
364,2017-12-19 16:00:00,39.042,35.968,38.647,37.418,318382.4,-0.031800657230832904
365,2017-12-19 20:00:00,37.8,34.134,37.499,37.113,408956.84,-0.010293607829542195
366,2017-12-20 00:00:00,39.999,36.249,37.113,37.601,396516.53,0.013149031336728357
367,2017-12-20 04:00:00,40.77,37.306,37.601,40.113,303655.94,0.06680673386346109
368,2017-12-20 08:00:00,41.5,36.001,40.049,38.417,370079.22,-0.04075008115059047
369,2017-12-20 12:00:00,39.4,37.12,38.415,39.351,168038.08,0.024365482233502538
370,2017-12-20 16:00:00,40.446,37.129,39.351,38.999,267537.84,-0.008945134812329973
371,2017-12-20 20:00:00,39.892,38,38.999,39.818,160467.67,0.021000538475345405
372,2017-12-21 00:00:00,43,39.306,39.846,41.62,321606.84,0.04452140741856149
373,2017-12-21 04:00:00,41.621,40.021,41.62,41.03,168249.92,-0.014175876982219998
374,2017-12-21 08:00:00,41.049,35.458,41.031,35.991,360302.53,-0.12283395481465231
375,2017-12-21 12:00:00,37.814,35.509,35.991,36.952,198266.27,0.026701119724375496
376,2017-12-21 16:00:00,37.966,36.111,36.9,37.182,143118.95,0.007642276422764325
377,2017-12-21 20:00:00,37.659,25.522,37.181,28,847092.06,-0.24692719399693386
378,2017-12-22 00:00:00,31.3,15.2,27.999,24.2,949361.44,-0.1356834172649023
379,2017-12-22 04:00:00,29,21,24.2,27.679,655440.56,0.14376033057851237
380,2017-12-22 08:00:00,27.817,20.1,27.679,24.45,561956.44,-0.1166588388308826
381,2017-12-22 12:00:00,28,23,24.443,27.35,287059.06,0.11892975494006464
382,2017-12-22 16:00:00,29.97,26.13,27.35,27.168,244758.89,-0.006654478976234082
383,2017-12-22 20:00:00,30.299,26.58,27.103,30.258,192022.83,0.1164077777367818
384,2017-12-23 00:00:00,30.4,27.134,30.246,29.015,205016.89,-0.04069959664087807
385,2017-12-23 04:00:00,30.999,28.594,29.043,30.898,135509.16,0.06387081224391421
386,2017-12-23 08:00:00,31.26,29.001,30.898,29.554,206404.22,-0.04349796103307661
387,2017-12-23 12:00:00,30.614,29.134,29.551,29.798,106361.234,0.008358431186761866
388,2017-12-23 16:00:00,30.8,27.833,29.757,28.358,143858.55,-0.04701414793157915
389,2017-12-23 20:00:00,28.68,25.526,28.357,26.917,236265.38,-0.050781112247416785
390,2017-12-24 00:00:00,28,26.001,26.915,26.859,91235.08,-0.0020806241872560797
391,2017-12-24 04:00:00,27.623,23.501,26.741,24.89,314318.62,-0.06921955050297293
392,2017-12-24 08:00:00,26.553,23.404,24.805,25.424,147705.12,0.024954646240677274
393,2017-12-24 12:00:00,26.5,24.627,25.555,25.026,86331.1,-0.02070045000978282
394,2017-12-24 16:00:00,28.348,24.913,24.913,27.416,131397.05,0.10046963432745956
395,2017-12-24 20:00:00,28.201,26.811,27.448,26.96,117862.625,-0.01777907315651412
396,2017-12-25 00:00:00,28.3,26.525,26.96,27.933,101194.5,0.036090504451038535
397,2017-12-25 04:00:00,28.999,27.515,27.932,28.399,72585.71,0.016719175139624887
398,2017-12-25 08:00:00,29.384,27.001,28.399,28.064,103865.15,-0.011796190006690407
399,2017-12-25 12:00:00,29.01,27.74,28.064,28.798,59365.15,0.02615450399087793
400,2017-12-25 16:00:00,29.02,27.76,28.83,28.565,60942.566,-0.009191814082552794
401,2017-12-25 20:00:00,30.495,28.471,28.561,30.292,165313.06,0.060607121599383834
402,2017-12-26 00:00:00,30.469,29.148,30.293,29.556,118055.87,-0.024329052916515312
403,2017-12-26 04:00:00,29.751,28.7,29.503,28.743,63968.465,-0.02576009219401422
404,2017-12-26 08:00:00,29.5,28.38,28.742,29.089,58013.105,0.01207292463989972
405,2017-12-26 12:00:00,29.64,28.908,29.1,29.382,54477.86,0.009690721649484537
406,2017-12-26 16:00:00,29.95,29.12,29.382,29.936,54656.406,0.018855081342318374
407,2017-12-26 20:00:00,30.504,29.551,29.878,30.287,75337.36,0.013689001941227623
408,2017-12-27 00:00:00,30.757,30,30.344,30.242,69245.914,-0.0033614553124176215
409,2017-12-27 04:00:00,30.46,29.077,30.231,29.619,115216.945,-0.0202441202738911
410,2017-12-27 08:00:00,30.01,28.312,29.619,28.844,117626.375,-0.026165636922245807
411,2017-12-27 12:00:00,29.17,27.856,28.939,27.982,99247.23,-0.03306956010919523
412,2017-12-27 16:00:00,28.998,27.394,28.004,28.698,64328.203,0.024782173975146374
413,2017-12-27 20:00:00,28.969,25.25,28.698,26.6,189228.08,-0.07310613980068294
414,2017-12-28 00:00:00,27.065,24.877,26.627,26.512,135285.42,-0.004318924400045008
415,2017-12-28 04:00:00,27.119,25.001,26.512,25.737,62629.54,-0.029232045866023012
416,2017-12-28 08:00:00,26.879,25.146,25.737,26.44,71279.305,0.02731476085013805
417,2017-12-28 12:00:00,26.699,25,26.43,25.997,65699,-0.016382898221717738
418,2017-12-28 16:00:00,26.951,25.789,25.999,26.939,43814.098,0.03615523673987466
419,2017-12-28 20:00:00,28.264,26.672,26.93,28.05,115600.76,0.04158930560712963
420,2017-12-29 00:00:00,28.678,27.121,28.09,27.398,90230.65,-0.024635101459594168
421,2017-12-29 04:00:00,27.734,25.796,27.329,26.554,87005.414,-0.02835815434154203
422,2017-12-29 08:00:00,28.236,26.001,26.487,28.08,64124.68,0.06014271151885831
423,2017-12-29 12:00:00,28.488,27.024,28.121,27.87,110378.01,-0.008925713879307197
424,2017-12-29 16:00:00,27.882,26.628,27.876,27.207,92311.164,-0.023999139044339233
425,2017-12-29 20:00:00,27.319,24.63,27.23,25.322,184553.06,-0.07006977598237243
426,2017-12-30 00:00:00,25.945,24.576,25.322,25.805,95380.16,0.019074322723323614
427,2017-12-30 04:00:00,26.5,24.75,25.816,25.409,172153.5,-0.01576541679578556
428,2017-12-30 08:00:00,25.409,22.997,25.409,23.562,215096.69,-0.07269077885788491
429,2017-12-30 12:00:00,24.541,22.6,23.553,24.502,123175.55,0.04029210716256944
430,2017-12-30 16:00:00,24.547,23.664,24.533,23.664,52710.812,-0.035421676924958206
431,2017-12-30 20:00:00,24.999,23.5,23.706,24.301,78364.914,0.025099131021682226
432,2017-12-31 00:00:00,24.577,23.682,24.301,24.329,47634.39,0.0011522159581911133
433,2017-12-31 04:00:00,25.111,23.873,24.378,24.88,61066.375,0.020592337353351337
434,2017-12-31 08:00:00,25.647,24.673,24.88,25.451,95783.47,0.022950160771704243
435,2017-12-31 12:00:00,26.5,25.412,25.45,26.068,82792.42,0.024282907662082596
436,2017-12-31 16:00:00,26.55,25.842,26.053,25.901,47861.043,-0.0058342609296434585
437,2017-12-31 20:00:00,31.625,25.034,25.912,30.189,335448.75,0.16505866008027173
438,2018-01-01 00:00:00,31.75,29.15,30.189,29.4,354581.94,-0.02613534731193486
439,2018-01-01 04:00:00,30.946,28.581,29.4,29.056,185972.6,-0.011700680272108764
440,2018-01-01 08:00:00,29.725,27.457,29.057,29.179,169309.14,0.004198644044464325
441,2018-01-01 12:00:00,30.441,28.607,29.179,30.407,95540.805,0.04208506117413214
442,2018-01-01 16:00:00,30.999,29.014,30.358,29.199,161729.17,-0.038177745569536826
443,2018-01-01 20:00:00,31.294,29.199,29.199,30.445,186005.11,0.042672694270351676
444,2018-01-02 00:00:00,30.571,29.12,30.459,29.898,97749.05,-0.018418201516793065
445,2018-01-02 04:00:00,31.545,29.8,29.898,31.332,95164.055,0.047963074453140714
446,2018-01-02 08:00:00,32.558,30.602,31.334,32.02,244167.95,0.021893151209548843
447,2018-01-02 12:00:00,34.39,30.1,32.02,31.749,550076.7,-0.00846346033728933
448,2018-01-02 16:00:00,32.102,31.028,31.748,31.8,123418.66,0.0016378984502960691
449,2018-01-02 20:00:00,32.715,30.715,31.871,31.031,106584.984,-0.026356248627278714
450,2018-01-03 00:00:00,32.255,31.001,31.08,31.648,85547.195,0.01827541827541832
451,2018-01-03 04:00:00,31.798,29.831,31.61,31.162,174014.2,-0.014172730148687137
452,2018-01-03 08:00:00,32.099,30.977,31.164,31.955,131340.94,0.025381850853548864
453,2018-01-03 12:00:00,32.044,30.985,31.955,31.77,115529.64,-0.005789391331559967
454,2018-01-03 16:00:00,33.79,31.422,31.672,33.031,148629.8,0.0429085627683758
455,2018-01-03 20:00:00,33.242,31.657,33.083,31.774,160326.75,-0.03956714929117666
456,2018-01-04 00:00:00,32.676,31.404,31.856,32.182,82249.43,0.010233550979407348
457,2018-01-04 04:00:00,32.735,30.7,32.127,31.76,172045.62,-0.011423413328353125
458,2018-01-04 08:00:00,37.1,30.85,31.81,36.55,475125.6,0.14900974536309333
459,2018-01-04 12:00:00,36.999,34.217,36.55,34.493,381388.84,-0.05627906976744173
460,2018-01-04 16:00:00,34.892,33.195,34.476,33.646,176558.38,-0.024074718644854342
461,2018-01-04 20:00:00,35.287,33.009,33.633,33.74,124208.91,0.0031813992210031608
462,2018-01-05 00:00:00,34.979,33.6,33.815,34.219,196718.55,0.01194736063876988
463,2018-01-05 04:00:00,34.999,32.7,34.219,32.903,262463.7,-0.038458166515678495
464,2018-01-05 08:00:00,34.213,32.5,32.921,32.89,144125.34,-0.0009416481880865954
465,2018-01-05 12:00:00,32.942,31.001,32.815,31.875,181583.95,-0.028645436538168454
466,2018-01-05 16:00:00,32.617,30.333,31.916,30.922,152068.42,-0.03114425366587291
467,2018-01-05 20:00:00,32.28,30.705,30.988,32.227,153498.45,0.03998321931070083
468,2018-01-06 00:00:00,33.16,31.849,32.188,32.674,129286.35,0.015098794581831648
469,2018-01-06 04:00:00,33.792,32.172,32.643,33.3,111025.89,0.020126826578439373
470,2018-01-06 08:00:00,33.65,33.076,33.3,33.1,96347.5,-0.0060060060060058785
471,2018-01-06 12:00:00,33.622,32.794,33.099,33.342,109106.05,0.007341611529049281
472,2018-01-06 16:00:00,34.49,33.105,33.349,33.948,118200.25,0.017961558067708293
473,2018-01-06 20:00:00,36.099,33.905,33.957,34.957,194347.72,0.029449009040845776
474,2018-01-07 00:00:00,35.832,34.301,34.87,34.725,108104.57,-0.004158302265557672
475,2018-01-07 04:00:00,35.999,34.174,34.725,35.353,132328.75,0.018084953203743703
476,2018-01-07 08:00:00,35.401,34.193,35.354,34.699,109732.98,-0.018526899360751293
477,2018-01-07 12:00:00,35.7,34.408,34.652,35.32,154864.61,0.019277386586632785
478,2018-01-07 16:00:00,35.65,34.754,35.32,35.401,91268.27,0.00229331823329567
479,2018-01-07 20:00:00,38.563,35.351,35.365,36.686,329943.72,0.037353315424855024
480,2018-01-08 00:00:00,38.001,36.01,36.664,36.706,169463.81,0.001145537857298756
481,2018-01-08 04:00:00,36.981,34.22,36.757,35.104,202690.66,-0.044971025927034274
482,2018-01-08 08:00:00,35.25,28.25,35.102,31.333,557349.75,-0.10737279927069679
483,2018-01-08 12:00:00,34.457,31.366,31.467,33.999,217056.4,0.08046524930879981
484,2018-01-08 16:00:00,34.707,32.883,33.999,33.711,132969.9,-0.00847083737757004
485,2018-01-08 20:00:00,34.316,33.019,33.706,34.001,103600.42,0.008752150952352536
486,2018-01-09 00:00:00,34.464,32.504,33.954,33.494,127289.555,-0.013547741061436086
487,2018-01-09 04:00:00,34.378,31.893,33.499,33.186,118663.51,-0.009343562494402888
488,2018-01-09 08:00:00,33.435,31.029,33.188,33,162594.34,-0.005664698083644762
489,2018-01-09 12:00:00,35.247,32.886,33,35.228,196402.69,0.06751515151515156
490,2018-01-09 16:00:00,38.48,35.202,35.202,37.419,381375.78,0.06297937617180839
491,2018-01-09 20:00:00,38.621,35.501,37.411,37.621,348015.53,0.0056133222848894935
492,2018-01-10 00:00:00,38.7,35.1,37.62,35.601,280069.25,-0.053668261562998365
493,2018-01-10 04:00:00,37.999,33.51,35.617,37.314,271480.75,0.0476457871241262
494,2018-01-10 08:00:00,38.75,35.66,37.328,38.1,258920.88,0.020681525932275995
495,2018-01-10 12:00:00,38.334,36.324,38.1,36.711,134860.94,-0.0364566929133859
496,2018-01-10 16:00:00,37.94,35.56,36.799,36.344,148034.1,-0.012364466425718043
497,2018-01-10 20:00:00,37.7,31.8,36.343,32.285,236411.9,-0.11165836612277485
498,2018-01-11 00:00:00,33.217,30.111,32.229,30.624,103310.44,-0.04979986968258402
