,Time,btcHigh,btcLow,btcOpen,btcClose,btcVolume,btcReturns,ethHigh,ethLow,ethOpen,ethClose,ethVolume,ethReturns,etcHigh,etcLow,etcOpen,etcClose,etcVolume,etcReturns,ltcHigh,ltcLow,ltcOpen,ltcClose,ltcVolume,ltcReturns,dashHigh,dashLow,dashOpen,dashClose,dashVolume,dashReturns,neoHigh,neoLow,neoOpen,neoClose,neoVolume,neoReturns,zecHigh,zecLow,zecOpen,zecClose,zecVolume,zecReturns,xmrHigh,xmrLow,xmrOpen,xmrClose,xmrVolume,xmrReturns
24,2017-09-22 21:00:00,3640,3555,3597.9,3610.9,2737.6604,0.003613218822090664,264.42,259.01,262.19,263.09,13584.553,0.003432625195468848,10.232,10.02,10.135,10.204,8653.824,0.0068080907745437435,47.999,46.201,47.503,47.118,65374.76,-0.008104751278866555,344.99,335.27,342.19,343.16,817.28357,0.002834682486338079,19.001,18.167,18.588,18.509,16834.63,-0.0042500537981493775,209.72,191.63,195.79,204.43,3539.5974,0.044128913631952676,87.85,86.46,87.477,87.52,530.9885,0.0004915577809023189
25,2017-09-23 01:00:00,3714.2,3610.9,3610.9,3686,4913.1504,0.020798138968124266,268.9,262.91,263,266.81,18012.652,0.014486692015209135,10.448,10.174,10.183,10.326,28562.8,0.014043012864578286,48.05,47.025,47.026,47.371,42113.727,0.00733636711606343,354.94,343.26,343.26,351.04,1707.9207,0.02266503525024771,19.999,18.712,18.742,19.67,16309.1875,0.0495144595027212,214.08,204,204.83,210.12,4031.7844,0.025826294976321787,89.828,87.511,87.511,88.446,1727.6571,0.01068437110763221
26,2017-09-23 05:00:00,3799.9,3686.9,3686.9,3799.9,6771.6167,0.030649054761452712,287.2,266.92,266.92,284.04,58341.09,0.06413906788550879,10.82,10.327,10.327,10.754,71927.76,0.04134792292049962,49.8,47.338,47.37,49.8,76177.04,0.0512982900569981,359.03,350.78,351.04,356,2101.5667,0.014129443938012702,20.6,19.506,19.67,20.52,22329.38,0.04321301474326374,218.66,209.05,210.14,215.3,3872.0994,0.02455505853240709,91.959,88.414,88.79,91.557,4421.2803,0.031163419303975624
27,2017-09-23 09:00:00,3808.7,3696.5,3799.9,3724.1,5848.6704,-0.019947893365614932,286.28,276,284.19,278.02,29723.812,-0.021710827263450565,10.87,10.214,10.74,10.316,132134.42,-0.03947858472998133,49.89,48.174,49.799,48.44,67844.086,-0.027289704612542456,356.53,336.25,355.9,343.4,3203.4744,-0.03512222534419781,20.6,19.301,20.5,19.424,18160.672,-0.052487804878048806,216.67,203.6,216.01,204,4934.3,-0.055599277811212405,91.96,88.507,91.544,90.03,4660.4585,-0.01653849514987324
28,2017-09-23 13:00:00,3776.1,3691.5,3724,3770,2886.2898,0.012352309344790547,284.11,277.15,278,282.64,26151.373,0.01669064748201434,10.5,10.254,10.314,10.5,61811.79,0.018033740546829546,49.334,47.942,48.456,49.068,42823.95,0.012630014858840901,348.68,342.73,342.95,348.68,3033.7292,0.016707974923458283,20.17,19.416,19.42,20.01,9885.327,0.03038105046343974,207.7,202.11,204.45,205.62,1956.3093,0.0057226705796038935,91.8,88.881,90.051,91.787,3044.997,0.019277964708887232
29,2017-09-23 17:00:00,3785.7,3725,3770,3779.6,2467.0352,0.002546419098143212,287,280.75,282.64,285.9,17546.176,0.011534106991225555,10.65,10.392,10.45,10.591,48802.89,0.01349282296650718,49.5,48.281,49.05,49.28,37142.965,0.0046890927624873395,352,346.62,348.25,350.93,830.19574,0.00769562096195264,20.18,19.737,19.997,20.02,6192.1597,0.0011501725258788661,206.71,202.11,205.36,204.98,904.55695,-0.0018504090377874165,92.48,90,91.782,91.874,2408.1572,0.0010023751933930264
30,2017-09-23 21:00:00,3783,3730,3779.3,3771.9,2712.447,-0.0019580345566639562,294.54,283.53,285.9,293.75,37680.035,0.027457152850647162,10.71,10.55,10.576,10.71,73970.24,0.012670196671709563,49.453,48.66,49.28,49.3,27754.104,0.0004058441558440751,350.95,342.96,350.95,349.26,1692.5332,-0.004815500783587399,20.38,20.004,20.173,20.29,3614.837,0.005799831457889302,205.65,202.54,204.98,203.84,944.92676,-0.005561518196897192,91.874,90.518,91.874,91.45,1144.0725,-0.004615016217863513
31,2017-09-24 01:00:00,3773.7,3615.5,3772.3,3654.1,6403.6284,-0.0313336691143335,294.07,275.41,293.75,281.41,62952.7,-0.04200851063829779,10.71,10.254,10.71,10.339,29614.936,-0.03464052287581703,49.337,47.136,49.249,47.521,59903.324,-0.035087006842778566,349.19,337.77,349.06,341.37,1140.6189,-0.022030596459061472,20.268,19.1,20.267,19.454,16668.646,-0.04011447180145058,204,200,203.68,202.22,2688.538,-0.007168106834249842,91.53,87.42,91.53,88.115,1422.9156,-0.03731017152846068
32,2017-09-24 05:00:00,3689.4,3635.2,3655.5,3677.6,2796.6304,0.006045684584872086,283.4,276.98,280.34,281.36,20172.459,0.003638439038310761,10.45,10.25,10.343,10.44,20694.998,0.009378323503818963,47.875,47.001,47.53,47.46,36419.05,-0.0014727540500736437,359.13,340.12,342.11,347.4,3324.9302,0.015462862821899282,19.83,19.31,19.374,19.465,6786.769,0.004697016620212712,203.4,199.46,202.09,201.13,883.6317,-0.004750358751051551,89.15,87.9,88.115,89.15,2226.1936,0.011746013732054824
33,2017-09-24 09:00:00,3739,3662.3,3677.2,3695.4,3942.5933,0.004949418035461839,288.99,280.59,281.36,286.54,26015.13,0.018410577196474293,10.54,10.38,10.44,10.478,37046.996,0.003639846743295044,48.283,47.374,47.46,47.717,37508.785,0.005415086388537671,354.89,332.56,347.26,344.04,5105.014,-0.009272591142083656,19.927,19.45,19.624,19.67,10242.078,0.0023440684875663947,203.99,200,201.39,200.84,882.53296,-0.0027310194150652117,91.1,88.342,88.765,90.553,4620.0913,0.02014307440995884
34,2017-09-24 13:00:00,3714.9,3638.1,3695.1,3684.5,2383.0398,-0.002868663906254204,288,279.07,286.41,285.6,25715.523,-0.0028281135435215326,10.514,10.299,10.478,10.478,25929.998,0.0,47.91,47,47.679,47.641,26099.744,-0.0007969965813042179,344.76,330.32,341.85,338.7,1732.4867,-0.009214567792891717,19.9,19.417,19.7,19.799,4606.487,0.005025380710659909,202.99,200,201.01,202.99,1265.8586,0.009850256206158989,91.27,89.501,91.094,90.857,1551.6115,-0.0026017081256723253
35,2017-09-24 17:00:00,3688.2,3638.1,3684.6,3654.7,2634.159,-0.008114856429463196,287.78,280.98,285.65,282,24636.92,-0.012777875021879844,10.568,10.37,10.44,10.399,29551.223,-0.003927203065134135,47.773,47.177,47.641,47.3,20304.225,-0.0071577003001616485,339.68,327,339.14,329.88,2840.8333,-0.02730435808220791,19.9,19.551,19.711,19.551,3395.3489,-0.00811729491147076,208.2,202.35,202.35,205.44,1028.8834,0.01527057079318015,90.716,89.05,90.716,89.05,2273.1624,-0.018365007275453028
36,2017-09-24 21:00:00,3788,3653.7,3654.4,3758.9,5247.664,0.028595665499124342,291.89,281.8,281.93,287.2,41941.594,0.01869258326534949,10.715,10.369,10.399,10.59,33013.04,0.018367150687566183,48.785,47.27,47.299,48.295,35897.254,0.021057527643290604,340.99,328.96,328.96,336,2069.693,0.021400778210116794,20.5,19.554,19.581,20.282,12348.57,0.03580001021398297,220.1,196.15,204.97,220.1,8306.886,0.07381568034346488,91.999,89,89.106,90.3,2680.5498,0.013399771059187963
37,2017-09-25 01:00:00,3818.3,3756.9,3758.9,3784.9,4221.7183,0.006916917183218495,293.67,287.31,287.37,290.2,21795.176,0.009847931238472994,10.75,10.52,10.59,10.603,30619.027,0.0012275731822473939,49.12,48.193,48.291,48.571,50682.812,0.005798181855832374,343.92,335.3,336,341.66,2442.2585,0.01684523809523817,21.016,20.4,20.4,20.557,24052.795,0.007696078431372551,228,218.12,220,220.74,7908.135,0.003363636363636405,91.65,90.319,90.489,91.5,1967.4171,0.011172628717302607
38,2017-09-25 05:00:00,3785.7,3742.2,3782.8,3758.8105,3682.3005,-0.006341730992915336,290.62,286.01,290.2,287.6,23378.223,-0.008959338387318973,10.635,10.546,10.603,10.574,24350.611,-0.0027350749787795827,49.079,48.193,48.571,48.695,52621.664,0.0025529637026209537,341.31,336.62,341.29,340,1315.6327,-0.003779776729467668,22.209,20.631,20.675,21.458,49905.984,0.037871825876662525,223,217.33,220.8,217.76,2357.9905,-0.013768115942029077,91.897,90.228,91.501,90.228,1107.0256,-0.013912416257745929
39,2017-09-25 09:00:00,3948.3,3752.3,3758.8105,3929,15558.1875,0.045277488716177615,297.74,287.02,287.63,294.79,49433.734,0.024893091819351336,11.149,10.55,10.59,11.01,98121.83,0.03966005665722379,52.781,48.609,48.694,52.44,161992.66,0.0769293958187866,348.55,337.62,340.55,346.7,2913.6829,0.01805902217001902,24.977,21.54,21.649,24.737,118040.26,0.14263938288142627,230.75,217.5,217.86,230.34,5925.7495,0.057284494629578575,95,90.145,90.61,94.451,12358.057,0.04239046462862812
40,2017-09-25 13:00:00,3977,3882,3929,3925.9,7193.7524,-0.0007890048358360675,297.93,292,294.8,294.4,32941.375,-0.0013568521031208755,11.14,10.832,11.01,11.02,55371.254,0.0009082652134423058,53.24,51.521,52.441,52.584,105732.55,0.0027268740107930945,348.43,341,345.96,343.35,2611.1602,-0.007544224765868762,25.865,23.368,24.737,24.884,166238.22,0.005942515260540972,236,226.46,230.34,230.31,3560.617,-0.00013024225058609506,94.406,92.75,93.994,94.01,2331.9578,0.00017022363129567147
41,2017-09-25 17:00:00,3967,3906.9,3925.9,3930.1,4246.4033,0.001069818385593066,297,293.2,294.4,295.2,17040.309,0.002717391304347865,11.044,10.923,11.01,11.003,44050.145,-0.000635785649409598,52.97,52.085,52.584,52.36,33004.516,-0.004259850905218388,352.01,343.02,343.24,349.09,1963.9641,0.017043468127257797,27.4,24.759,24.89,25.9,226582.62,0.040578545600642744,234.86,228.55,230.27,231.64,1692.1932,0.005949537499457055,94.977,93.84,94.01,94.007,5041.3813,-3.191149877672709e-05
42,2017-09-25 21:00:00,3950.1,3912.1,3930,3912.8,2591.8372,-0.004376590330788758,296.38,293.13,295.06,293.26,15984.663,-0.006100454144919716,11.06,10.948,11.02,10.979,26642.295,-0.0037205081669691806,52.701,52.125,52.336,52.2,33579.273,-0.002598593702231651,355.75,342.02,348.09,342.9,2629.898,-0.014909937085236571,27.356,25.191,25.9,25.428,119573.695,-0.018223938223938137,236,231,231.6,232.62,2999.1335,0.004404145077720251,94.419,93.266,94.135,93.671,1232.0638,-0.0049290911988102044
43,2017-09-26 01:00:00,3938.4,3838,3912.8,3919,5331.1357,0.0015845430382334434,295.01,288.36,293.27,293,26356.068,-0.0009206533228764682,11.003,10.772,10.947,10.991,17743.088,0.004019366036357037,52.403,51.28,52.184,52.195,42052.184,0.00021079258010123382,344.6,339.05,344.08,343.9,582.54596,-0.0005231341548477297,27,24.377,25.428,26.861,139718.1,0.056355198993235794,236,230.83,232.57,231.25,1105.0691,-0.005675710538762494,94.049,91.59,93.581,93.022,2978.6067,-0.005973434778427218
44,2017-09-26 05:00:00,3966.1,3883.4,3919.1,3966.1,3819.239,0.011992549309790513,295.7,290.64,292.45,293.7,11455.217,0.004274234911950761,11.03,10.814,10.979,11.03,15452.608,0.00464523180617544,53.8,51.843,52.195,53.6,51442.895,0.026918287192259818,346,341.69,344.15,345.94,1110.2374,0.005201220398082291,26.868,25.402,26.86,26.659,81102.805,-0.007483246463142238,233.45,229.53,232,230.65,1421.8662,-0.0058189655172413545,93.914,92.432,93.056,93.537,2537.9646,0.005168930536451263
45,2017-09-26 09:00:00,3985,3907,3966.1,3932.9,4685.797,-0.008370943748266513,295.96,289.61,293.71,290.75,17365.99,-0.01007796806373627,12.189,11.023,11.029,12.024,254585.81,0.09021670142351974,54.5,52.808,53.66,53.192,89879.78,-0.008721580320536647,348.43,341,345.89,342.82,978.65137,-0.008875654109688031,26.8,25.575,26.65,25.765,58664.027,-0.0332082551594746,234.58,229.33,231.22,229.52,1732.8582,-0.007352305163913107,95.817,93.032,93.538,94.235,7048.5522,0.007451517030511693
46,2017-09-26 13:00:00,3933,3888.1,3933,3912.9,2807.306,-0.005110602593440099,291.03,285.2,290.76,289.32,18901.809,-0.004952538175815098,12.05,11.575,12.05,11.745,91134.73,-0.025311203319502196,53.239,52,53.192,52.83,61403.492,-0.0068055346668672335,347,341.26,342.65,344.22,910.95557,0.004581934919013717,26.5,25.5,25.9,26.3,40696.29,0.015444015444015528,232.96,229.55,229.55,231.09,614.3808,0.006708778043999094,94.984,93.552,94.613,94.513,1418.4529,-0.0010569372073604506
47,2017-09-26 17:00:00,3934.8,3860.7,3914,3881.5,2163.7695,-0.00830352580480327,291.24,285.32,289.32,289.28,14801.012,-0.00013825521913459306,11.795,11.481,11.715,11.483,44903.906,-0.0198036705078958,52.967,52.1,52.83,52.203,30324.033,-0.01186825667234517,348.08,341.36,346.36,341.36,666.2974,-0.014435847095507564,27.2,26.238,26.382,26.402,83526.336,0.0007580926389204599,235,231,231.5,231.6,807.4677,0.00043196544276455427,94.99,93.236,94.945,93.502,1362.2871,-0.01519827268418556
48,2017-09-26 21:00:00,3962,3876.7,3881.7,3950.5,3579.5024,0.017724193008218096,293.25,286.93,289.17,292.35,21141.057,0.010996991389148275,11.76,11.41,11.483,11.698,65907.29,0.01872333014020725,53.12,52.06,52.24,52.693,23372.564,0.008671516079632386,344.3,338.01,341.36,340.96,1312.395,-0.0011717834544177235,29.41,26.395,26.405,29.159,156721,0.1042984283279681,260,229.53,232.11,260,12375.068,0.1201585455172116,94.2,93.131,93.682,94.2,1093.2094,0.00552934395081233
49,2017-09-27 01:00:00,3970,3931.3,3950.6,3942,3226.0635,-0.0021768845238697688,293.36,289.01,292.35,290.2,14407.074,-0.007354198734393822,12,11.685,11.7,11.812,100672.29,0.009572649572649581,53.5,52.561,52.693,52.916,45301.133,0.004232061184597556,345.98,335.7,340.95,339.76,1356.3246,-0.003490247836926229,29.894,28.243,29.129,29.437,119077.586,0.010573655120326816,295.94,253.88,257.46,279,47736.223,0.08366348170589614,96.84,93.62,94.2,95.25,5147.745,0.011146496815286594
50,2017-09-27 05:00:00,4112,3929.9,3942,4092.4,13310.554,0.03815322171486557,298.7,289.14,290.15,297.48,46811.004,0.02526279510597981,12.247,11.719,11.784,12.073,122994.26,0.024524779361846546,54.97,52.75,52.92,54.454,101683.77,0.02898715041572182,349.89,336.29,339.55,347.65,1333.2422,0.023855102341334016,32.59,28.843,29.424,32.071,196707.78,0.08996057640021746,284.99,266.89,279.43,269.86,12718.394,-0.03424829116415558,101.44,94.951,95.25,98.156,12680.009,0.0305091863517061
