RowNumber,Returns,Volatility,BTC,ETH,ETC,LTC,DASH,NEO,ZEC,XMR
11508,1.367358919,0.372555458,0.18351394,0.137431702,0.025545174,0.155140885,0.077140752,0.131760589,0.139304677,0.150162281
11509,1.44740094,0.400413346,0.314640196,0.121079977,0.036875444,0.141622835,0.239046688,0.004545367,0.124974722,0.017214771
11510,1.362339946,0.384447033,0.108771936,0.1445805,0.205180842,0.090731493,0.098544296,0.129200438,0.026754606,0.196235889
11511,1.323701196,0.383657596,0.202224252,0.019397713,0.23174303,0.000651155,0.18421978,0.062324957,0.006825021,0.292614091
11512,1.431629821,0.370472936,0.219796057,0.144296083,0.158643843,0.06723437,0.1024763,0.142833631,0.020024011,0.144695706
11513,1.358723842,0.393619824,0.148197765,0.147846415,0.134155818,0.097711978,0.199927864,0.076145235,0.134702761,0.061312164
11514,1.376827605,0.370204817,0.084120659,0.003686015,0.246865882,0.159843458,0.197873672,0.236167457,0.011554109,0.059888749
11515,1.228364571,0.403916786,0.085211064,0.13057291,0.123416128,0.13451979,0.114222247,0.009293426,0.212703328,0.190061107
11516,1.33542267,0.423796537,0.021790166,0.232572294,0.144909569,0.218520083,0.18800043,0.070387227,0.083003311,0.04081692
11517,1.429564998,0.361894395,0.202493775,0.164584019,0.148871109,0.114245707,0.090467179,0.200997466,0.049428735,0.028912011
11518,1.305699642,0.37030106,0.035810234,0.147826892,0.165827747,0.108987758,0.146282196,0.219803481,0.115729708,0.059731984
11519,1.371800364,0.392801239,0.183811031,0.251926588,0.163871367,0.043910356,0.141206083,0.071519143,0.072253497,0.071501936
11520,1.230054065,0.409147047,0.056137404,0.058665404,0.0865936,0.252359204,0.131688955,0.025638075,0.228529117,0.160388241
11521,1.301411987,0.395322446,0.081618155,0.096495963,0.177236226,0.157551965,0.100506595,0.074144119,0.125464601,0.186982376
11522,1.265371278,0.365192474,0.080652288,0.123967741,0.152343113,0.012119594,0.232851595,0.196266632,0.159157884,0.042641154
11523,1.297595316,0.386887688,0.023380564,0.105439898,0.127925441,0.110447259,0.184189557,0.151022512,0.107265706,0.190329063
11524,1.321248046,0.395746628,0.15857729,0.214808196,0.157836772,0.085945217,0.038486694,0.041695707,0.061011841,0.241638284
11525,1.344637088,0.409380022,0.119259047,0.189687285,0.18543809,0.098714991,0.215902395,0.041734216,0.109060962,0.040203015
11526,1.281327462,0.385358328,0.018355603,0.141528107,0.120944143,0.177699076,0.094943513,0.153064624,0.151628389,0.141836547
11527,1.294426192,0.399883957,0.054036933,0.2471535,0.001025798,0.063729689,0.240424071,0.121936753,0.076938327,0.194754929
11528,1.247498948,0.403329975,0.123918986,0.035959999,0.177517325,0.191465111,0.147730089,0.000557492,0.241883367,0.080967631
11529,1.252769816,0.373558961,0.064812005,0.084076747,0.028413697,0.227581735,0.01585514,0.160366304,0.160385741,0.258508631
11530,1.261976591,0.408913885,0.021183199,0.111062478,0.199238306,0.145078435,0.187699072,0.05522184,0.158163238,0.122353433
11531,1.341576382,0.386959404,0.226211489,0.197495145,0.082221901,0.01073111,0.220381107,0.059254328,0.134923573,0.068781346
11532,1.189671946,0.411194606,0.004125758,0.048024875,0.190068812,0.228234643,0.052483105,0.019183708,0.162482575,0.295396523
11533,1.335702273,0.411111429,0.139169887,0.196551736,0.125636176,0.168578895,0.076937389,0.009207479,0.096617294,0.187301145
11534,1.347801549,0.38486928,0.03743161,0.079147645,0.077700587,0.245424966,0.247487666,0.233033598,0.078432654,0.001341275
11535,1.142470682,0.335758354,0.038586972,0.11166654,0.023626258,0.01244258,0.1637266,0.29380668,0.231231224,0.124913147
11536,1.379584966,0.380280584,0.160090896,0.154008084,0.091445571,0.151967547,0.091783456,0.120866692,0.123822697,0.106015057
11537,1.320708406,0.410468317,0.063857016,0.069460359,0.273408464,0.077475977,0.274736608,0.057993553,0.050439926,0.132628097
11538,1.271904831,0.361088957,0.078992448,0.088686407,0.148270531,0.067900413,0.102143101,0.187553159,0.144354448,0.182099492
11539,1.188464741,0.369883401,0.132732415,0.035411814,0.096051725,0.102777777,0.048580488,0.077080902,0.238383695,0.268981185
11540,1.274563542,0.380551416,0.036234024,0.150114521,0.117245129,0.127806148,0.115123421,0.152496482,0.166473234,0.134507039
11541,1.370167168,0.385601431,0.076886367,0.09512992,0.0821781,0.171570526,0.148298506,0.161021476,0.051964802,0.212950303
11542,1.273398814,0.395159796,0.051520675,0.075953908,0.266801528,0.304280344,0.030993304,0.139022135,0.066664019,0.064764088
11543,1.369049819,0.408492294,0.149997287,0.110169691,0.022693717,0.244494844,0.139558944,0.046040897,0.085889221,0.201155399
11544,1.359216386,0.384671602,0.077907815,0.102928411,0.062127415,0.211324802,0.214193277,0.183898114,0.126798412,0.020821753
11545,1.196834681,0.404652637,0.062655756,0.135396545,0.221916086,0.095087535,0.102242179,0.001017049,0.207263723,0.174421128
11546,1.28470298,0.431709833,0.019296142,0.020413446,0.246835082,0.235285958,0.302186188,0.0205393,0.108789385,0.046654499
11547,1.340708313,0.386002837,0.11286127,0.068811061,0.136330948,0.162415566,0.164323717,0.112228282,0.153324034,0.089705122
11548,1.330899246,0.409107619,0.073260492,0.112862316,0.059744723,0.19165316,0.212975075,0.068809719,0.119263658,0.161430857
11549,1.219708993,0.346705313,0.080595521,0.050060776,0.120416406,0.230156492,0.008003152,0.254856425,0.216528144,0.039383084
11550,1.251676745,0.396915436,0.027483324,0.108583441,0.198078318,0.108785917,0.150179552,0.080554304,0.15338564,0.172949503
11551,1.337431461,0.389636208,0.216137618,0.194212244,0.10585884,0.117987597,0.075519556,0.032775954,0.17453181,0.08297638
11552,1.399901224,0.387797214,0.155933629,0.025591653,0.158683532,0.195144047,0.13818178,0.107556291,0.064005863,0.154903205
11553,1.272740199,0.383226303,0.028275131,0.138146819,0.119793308,0.26362941,0.042393427,0.172900592,0.160575613,0.0742857
11554,1.245550438,0.395728721,0.103740937,0.201158623,0.202955541,0.057069224,0.136701198,0.043427044,0.196137184,0.058810249
11555,1.185841335,0.375246819,0.000156405,0.23644054,0.088403262,0.024497608,0.092832912,0.163775687,0.16112525,0.232768335
11556,1.353920317,0.353034672,0.249411678,0.062145771,0.033421347,0.04791413,0.121028051,0.164016816,0.082490024,0.239572183
11557,1.265241746,0.41984988,0.016806409,0.181679402,0.21092544,0.172673136,0.189077086,0.037660717,0.160231222,0.030946589
11558,1.234693416,0.357537236,0.081913337,0.0423795,0.118989189,0.010193906,0.284685916,0.215506449,0.190488832,0.055842871
11559,1.335261894,0.366425926,0.103189048,0.129596067,0.041714577,0.215031591,0.078375877,0.211985408,0.149150526,0.070956906
11560,1.335527602,0.370339769,0.184032843,0.086200794,0.042881944,0.194485414,0.082248413,0.12719814,0.205101313,0.07785114
11561,1.319754312,0.400815455,0.163113034,0.170494489,0.0777017,0.133142561,0.179373347,0.0288238,0.20081415,0.046536919
11562,1.165482588,0.381112799,0.031318543,0.010512391,0.080719746,0.100291735,0.169994235,0.099417027,0.23454196,0.273204363
11563,1.428049437,0.403611761,0.159132033,0.24806685,0.158561055,0.122862833,0.128906528,0.077244057,0.008728251,0.096498393
11564,1.283566416,0.366912958,0.175546663,0.028370357,0.177592141,0.163202771,0.069525026,0.111485139,0.229302653,0.04497525
11565,1.341097333,0.348026145,0.192903906,0.157830977,0.100148914,0.058276788,0.094369916,0.213759543,0.147070201,0.035639755
11566,1.394425249,0.387806393,0.130934078,0.105026519,0.104860493,0.163645627,0.182710486,0.126272212,0.107249031,0.079301554
11567,1.269092659,0.354866978,0.119038619,0.100639415,0.16358997,0.057744601,0.071868798,0.183037307,0.167865893,0.136215397
11568,1.228902732,0.358285385,0.101206919,0.168218528,0.253587926,0.040404829,0.026328225,0.176001531,0.158456097,0.075795945
11569,1.371801178,0.406385784,0.109945728,0.226293923,0.017294584,0.323739685,0.069151859,0.114503649,0.074474624,0.064595949
11570,1.376134979,0.387716376,0.1503114,0.055582814,0.123442468,0.12230053,0.144141766,0.102149851,0.017737558,0.284333614
11571,1.347325868,0.36106865,0.11724692,0.158126858,0.123869523,0.028396344,0.147392003,0.219044994,0.048366333,0.157557024
11572,1.114603247,0.363275577,0.016748244,0.151779303,0.123360556,0.087664298,0.002819398,0.144629364,0.299221565,0.173777273
11573,1.247531072,0.390330804,0.15553191,0.03969051,0.258708946,0.005281388,0.143069511,0.02345807,0.074097548,0.300162117
11574,1.171656254,0.391383646,0.040026718,0.071774474,0.096844375,0.137812702,0.141332285,0.057096735,0.283661746,0.171450965
11575,1.401525473,0.37616075,0.177684965,0.00432875,0.185299331,0.15773474,0.124541184,0.129084058,0.060039346,0.161287625
11576,1.352131108,0.378349612,0.157448092,0.120574727,0.012777151,0.232952469,0.036422326,0.133505552,0.120496317,0.185823366
11577,1.268152614,0.374822122,0.086194335,0.2543393,0.085095135,0.12935007,0.038418148,0.150374238,0.201179994,0.05504878
11578,1.376137355,0.346447039,0.199396281,0.1892471,0.037282785,0.041315122,0.182330394,0.273035224,0.064453639,0.012939456
11579,1.198916076,0.367507629,0.045527361,0.191484364,0.063958901,0.020659242,0.116057861,0.169678795,0.180366017,0.212267459
11580,1.319102167,0.392413223,0.170792851,0.130956531,0.021533997,0.079942258,0.214302119,0.059250139,0.14111789,0.182104216
11581,1.253018726,0.372277148,0.08165362,0.189576947,0.083311356,0.058319912,0.089516732,0.144506268,0.166894332,0.186220832
11582,1.22311237,0.407987942,0.024320281,0.086868451,0.13766687,0.118186157,0.229855144,0.040069857,0.200314478,0.162718762
11583,1.299317236,0.374072816,0.153727226,0.148269853,0.161751716,0.087874881,0.050842273,0.101532672,0.159718012,0.136283367
11584,1.169885565,0.376112997,0.128619143,0.187337162,0.068519587,0.035493279,0.088814157,0.062619838,0.284969502,0.143627332
11585,1.281541072,0.355953814,0.232128472,0.065529355,0.220459638,0.065754506,0.022935644,0.109087245,0.183161951,0.100943189
11586,1.215573148,0.396183908,0.036059351,0.078086635,0.094594623,0.113625078,0.213236849,0.071214607,0.223519532,0.169663325
11587,1.266365392,0.378410048,0.145548411,0.02895461,0.110009159,0.115726441,0.169863373,0.079113965,0.24089647,0.109887571
11588,1.422384766,0.40558091,0.223565156,0.223617437,0.125306521,0.18932457,0.109330354,0.031418804,0.092145615,0.005291544
11589,1.360111626,0.409577054,0.099918573,0.304364833,0.130080696,0.064500562,0.148593093,0.071570969,0.000260961,0.180710313
11590,1.165324004,0.396334116,0.040471265,0.211061193,0.290780971,0.071179801,0.082538074,0.04690024,0.233970527,0.023097928
11591,1.426951561,0.387632433,0.10075255,0.260017183,0.037313909,0.170303913,0.195634555,0.216086789,0.004923845,0.014967256
11592,1.280608676,0.359335166,0.160845998,0.115951571,0.140228214,0.064996435,0.0771473,0.14484029,0.200244679,0.095745513
11593,1.251518589,0.357350071,0.116673152,0.214844997,0.27821935,0.025279152,0.01271008,0.197487347,0.090114296,0.064671625
11594,1.420536067,0.357478382,0.28163943,0.100429275,0.023502554,0.131917249,0.079755574,0.149014332,0.125540169,0.108201417
11595,1.342537812,0.385179921,0.100628536,0.100435147,0.140752139,0.162033179,0.191405007,0.137663695,0.157893811,0.009188485
11596,1.16365646,0.375378321,0.040788064,0.154911359,0.173085636,0.003763914,0.090930528,0.109651407,0.194398173,0.232470919
11597,1.273812639,0.369220926,0.096560263,0.190782974,0.190230123,0.127164838,0.016821374,0.161531573,0.165375182,0.051533674
11598,1.244045753,0.369648551,0.029618846,0.133940982,0.18635486,0.06366738,0.107651059,0.178923565,0.151746457,0.14809685
11599,1.307436352,0.366739358,0.22930512,0.145973429,0.073806029,0.135574965,0.02860471,0.092817625,0.231621545,0.062296577
11600,1.240621033,0.36132741,0.208066844,0.140402941,0.027945621,0.074328366,0.056339303,0.097791039,0.261259849,0.133866038
11601,1.428383793,0.377281227,0.26232204,0.157402289,0.018770082,0.232126621,0.041509329,0.1124826,0.112761378,0.062625662
11602,1.312997886,0.386357751,0.246427386,0.028331162,0.018874482,0.239122157,0.091693584,0.028079065,0.225956746,0.121515418
11603,1.311059672,0.389327313,0.205696447,0.088728919,0.137931816,0.141567917,0.131243172,0.025220743,0.224770158,0.044840829
11604,1.210490129,0.408162734,0.136290688,0.08259669,0.015837452,0.03425177,0.414949001,0.015290664,0.216910172,0.083873564
11605,1.372191162,0.391016843,0.198565446,0.144517628,0.220086092,0.184656385,0.056646883,0.067663191,0.100578241,0.027286134
11606,1.268158305,0.391006473,0.132838704,0.063799794,0.08476991,0.092701172,0.214401558,0.050929395,0.205070451,0.155489016
11607,1.402636063,0.383512492,0.256200467,0.089032167,0.09575434,0.030056661,0.231850316,0.071006013,0.052945233,0.173154802
11608,1.305084414,0.394720618,0.120401,0.210422098,0.105834603,0.171452138,0.074188291,0.067531644,0.190382822,0.059787404
11609,1.334250864,0.35978201,0.158678298,0.161706918,0.076574162,0.16816247,0.058109256,0.195604789,0.180983691,0.000180416
11610,1.371412026,0.388715229,0.175994305,0.174495768,0.021888459,0.169255274,0.096337962,0.084604533,0.132559932,0.144863767
11611,1.217726194,0.411897064,0.049939542,0.277442266,0.052670481,0.027732896,0.228249549,0.035785839,0.155459395,0.172720032
11612,1.332818991,0.366099752,0.075943123,0.065697014,0.097086065,0.166634589,0.127888354,0.21371366,0.123188171,0.129849024
11613,1.348890113,0.389728291,0.092908827,0.080175375,0.015643518,0.249000008,0.102120694,0.145350073,0.050364719,0.264436787
11614,1.21421196,0.3565161,0.02246659,0.148894057,0.053690162,0.042990002,0.126516485,0.238555845,0.152396668,0.214490192
11615,1.252961247,0.402213697,0.022478493,0.29049773,0.035588973,0.189913375,0.019816458,0.086760459,0.160180536,0.194763975
11616,1.447127306,0.369650438,0.207887123,0.073296731,0.077190929,0.163575603,0.131078435,0.163764792,0.069780927,0.11342546
11617,1.336847578,0.347127705,0.19424346,0.012099229,0.113751557,0.023303576,0.234074642,0.21388592,0.142924898,0.065716718
11618,1.113728568,0.390085184,0.062920373,0.024800394,0.00291903,0.242646914,0.053514083,0.031831571,0.345353762,0.236013873
11619,1.338399168,0.395014084,0.093865112,0.223783383,0.127321199,0.211317143,0.070529606,0.113552454,0.132483468,0.027147634
11620,1.385226158,0.391648077,0.050042465,0.151422848,0.018603236,0.212985589,0.176012542,0.192595259,0.020227628,0.178110435
11621,1.298058279,0.356489196,0.197177974,0.002036768,0.187925195,0.07060071,0.065702963,0.131262265,0.139354586,0.205939539
11622,1.381445449,0.393836884,0.183378743,0.052511199,0.154663091,0.205626372,0.146842431,0.063126055,0.133526425,0.060325685
11623,1.350110388,0.390002849,0.119988039,0.02413172,0.029304706,0.164610866,0.231769918,0.11807904,0.088441194,0.223674517
11624,1.229708289,0.388087234,0.02822963,0.196563805,0.079510678,0.171471505,0.019980638,0.108859202,0.192061701,0.20332284
11625,1.297165062,0.352019274,0.187355695,0.069261957,0.087143759,0.058547133,0.094215246,0.163580324,0.177170709,0.162725176
11626,1.239791521,0.389504192,0.041347536,0.186736063,0.107982849,0.0687038,0.186372029,0.110067058,0.197278305,0.10151236
11627,1.439360031,0.385130691,0.12588598,0.172082984,0.034786645,0.177043199,0.16251069,0.180866042,0.018354309,0.128470151
11628,1.392008448,0.371891659,0.207740013,0.065621266,0.135607982,0.200035187,0.09964851,0.136188608,0.143308529,0.011849905
11629,1.211001866,0.395256706,0.035188021,0.04214747,0.066014419,0.195708996,0.160234439,0.074163759,0.244282312,0.182260584
11630,1.331617109,0.359012553,0.126910463,0.0819551,0.062374845,0.196134828,0.052126589,0.209556691,0.143300717,0.127640766
11631,1.331279354,0.397474108,0.165737515,0.092690443,0.098936555,0.219473215,0.12825711,0.042420269,0.195648347,0.056836546
11632,1.251195353,0.386062657,0.14669728,0.252230551,0.122944255,0.023054341,0.03917602,0.055915872,0.120913524,0.239068157
11633,1.272664441,0.413348527,0.039380524,0.19070653,0.134132102,0.172970288,0.102126736,0.033934241,0.138989101,0.187760478
11634,1.300950224,0.366695912,0.163062156,0.067561005,0.008568935,0.147185993,0.108509545,0.136359697,0.200288184,0.168464486
11635,1.338189278,0.402715158,0.057570243,0.176292407,0.109993214,0.127637159,0.177430204,0.096382967,0.079837239,0.174856567
11636,1.378518299,0.406897075,0.057210514,0.121924246,0.064845595,0.228609828,0.175240752,0.119439082,0.02033826,0.212391723
11637,1.261083741,0.358743113,0.086226824,0.176224802,0.082811815,0.02672343,0.127331656,0.206624804,0.150740924,0.143315745
11638,1.337123889,0.359223993,0.170009816,0.197061536,0.146198808,0.041930889,0.00776508,0.18537155,0.014793293,0.236869027
11639,1.18457422,0.381054411,0.189774627,0.16232543,0.053544654,0.069027911,0.142590321,0.023176111,0.347897378,0.011663568
11640,1.392885477,0.372224437,0.206255362,0.184367918,0.061065612,0.094789961,0.050285849,0.136532526,0.030862359,0.235840412
11641,1.27106659,0.385388166,0.024623339,0.149736345,0.03682375,0.21793076,0.101408123,0.157386001,0.188148184,0.123943497
11642,1.351752027,0.379603528,0.033225833,0.226736463,0.124014137,0.11285265,0.169330156,0.228036175,0.046308773,0.059495813
11643,1.30027534,0.396863148,0.061388898,0.116251222,0.193526795,0.285128998,0.016492586,0.117444339,0.082333361,0.1274338
11644,1.251996049,0.331917885,0.228607391,0.088427027,0.102119297,0.042653028,0.02724732,0.20217623,0.225037249,0.083732458
11645,1.302462972,0.372033727,0.054957108,0.134550647,0.172243058,0.079891307,0.114938224,0.182066802,0.101462459,0.159890394
11646,1.210855392,0.377129488,0.082473072,0.238845587,0.137754243,0.00600683,0.086211582,0.110381677,0.181081119,0.157245891
11647,1.170232421,0.39176232,0.097248823,0.007875941,0.025300719,0.095699293,0.290637059,0.043933663,0.297011387,0.142293115
11648,1.240078556,0.356975542,0.098047454,0.095739997,0.17073257,0.00440236,0.154646874,0.184379374,0.177359894,0.114691478
11649,1.392130725,0.371201973,0.226205656,0.073949901,0.134036671,0.218828289,0.05153481,0.130657455,0.125621957,0.039165262
11650,1.27785673,0.370461298,0.036031292,0.076642953,0.159902998,0.133981873,0.088897574,0.18505434,0.13005683,0.18943214
11651,1.326929043,0.354266516,0.196431224,0.095668973,0.084142155,0.117355288,0.02266067,0.163909331,0.151150908,0.168681451
11652,1.163250906,0.383415245,0.081487502,0.03726415,0.187053045,0.000653566,0.189445526,0.052884183,0.21385739,0.237354638
11653,1.267931619,0.328383727,0.278375816,0.024049427,0.019799918,0.007149544,0.157627682,0.209669853,0.224171008,0.079156752
11654,1.415131807,0.389606431,0.21789588,0.085110836,0.050676448,0.151563671,0.218943638,0.076847955,0.133274425,0.065687147
11655,1.420020075,0.370144556,0.195592049,0.039314812,0.110634422,0.105712606,0.205692229,0.152152923,0.097664152,0.093236807
11656,1.359671021,0.363797796,0.170459815,0.06155719,0.097649377,0.117252894,0.10908296,0.157644821,0.130343379,0.156009564
11657,1.372082009,0.409230436,0.114452833,0.09344498,0.13210566,0.21283521,0.179796065,0.055307559,0.092825263,0.11923243
11658,1.383416367,0.393916397,0.107636659,0.143340052,0.083066385,0.158694455,0.195054446,0.120302978,0.102160972,0.089744053
11659,1.421718548,0.362150474,0.213426478,0.044470739,0.213064673,0.07146381,0.118476259,0.169711333,0.00795163,0.161435078
11660,1.282984489,0.369316409,0.172638382,0.16245682,0.135515406,0.028094707,0.058930092,0.104699959,0.13344686,0.204217774
11661,1.301092592,0.400843434,0.087517693,0.195528642,0.111284078,0.206470172,0.060026401,0.065272008,0.164499161,0.109401845
11662,1.35555731,0.379809917,0.106914155,0.203372181,0.048391279,0.127945844,0.157482764,0.16534191,0.133605117,0.05694675
11663,1.313856413,0.401534638,0.119119532,0.216275746,0.189929293,0.166115066,0.017129342,0.045304792,0.103154678,0.14297155
11664,1.41426263,0.38797638,0.174682837,0.239199487,0.049830851,0.069139099,0.192688822,0.125665409,0.045177323,0.103616173
11665,1.357963686,0.388854549,0.124354127,0.156615695,0.095391502,0.143320535,0.11338538,0.102645786,0.11414754,0.150139434
11666,1.289916661,0.373737548,0.152069226,0.127945817,0.133601941,0.045110314,0.16098818,0.108035331,0.192998274,0.079250917
11667,1.375684576,0.372462556,0.141346808,0.133702637,0.124019626,0.079985641,0.20595117,0.172875288,0.115052893,0.027065938
11668,1.290666661,0.375999326,0.068522671,0.170162575,0.014780222,0.152515911,0.108949373,0.167695277,0.175606614,0.141767359
11669,1.335246928,0.364338075,0.173086175,0.017368301,0.05461318,0.170516852,0.125399935,0.151323959,0.187027149,0.120664449
11670,1.244225413,0.331221046,0.129915001,0.061289769,0.18313093,0.03207342,0.020252303,0.268591565,0.10303753,0.201709482
11671,1.276282239,0.374155359,0.192598619,0.172653131,0.102060672,0.028017867,0.138751947,0.080226618,0.214105258,0.071585888
11672,1.283774127,0.378968715,0.252836924,0.006210048,0.357488387,0.154732889,0.006277118,0.040330146,0.100376851,0.081747636
11673,1.264605508,0.341001533,0.179610131,0.207831132,0.099204362,0.000812561,0.056788089,0.223821029,0.160152995,0.0717797
11674,1.309505785,0.403004465,0.166894278,0.226165624,0.185529223,0.041211727,0.166830435,0.014555732,0.132837627,0.065975353
11675,1.426213147,0.37436423,0.177684309,0.133000589,0.086920257,0.151837702,0.11596132,0.156226749,0.082795758,0.095573316
11676,1.437239581,0.402074499,0.206506693,0.235630175,0.070808216,0.275441803,0.05753062,0.088621815,0.039060747,0.026399931
11677,1.335336131,0.411453659,0.10401896,0.186459918,0.018559868,0.155221812,0.176339142,0.047144285,0.083220472,0.229035543
11678,1.49077632,0.389054596,0.233141915,0.155775811,0.076488255,0.132343788,0.167447343,0.105480534,0.006816285,0.122506069
11679,1.213917011,0.401640982,0.057742639,0.109839203,0.123439568,0.166966313,0.075466015,0.026375542,0.206435638,0.233735081
11680,1.339595642,0.382861925,0.223275317,0.178284782,0.103830278,0.004180994,0.245619298,0.077415249,0.14757318,0.019820903
11681,1.264501357,0.420425353,0.011165585,0.32623998,0.256008539,0.143745516,0.019660576,0.040856257,0.045969102,0.156354446
11682,1.262282151,0.382597284,0.129914083,0.028730424,0.143432491,0.090438199,0.171403309,0.067975085,0.204227591,0.163878818
11683,1.478803678,0.392794297,0.336470594,0.019367907,0.012209678,0.1792878,0.236148643,0.038365782,0.053572484,0.124577114
11684,1.29486844,0.349915257,0.192924765,0.067476893,0.244155429,0.009716749,0.039806617,0.171277136,0.064815616,0.209826795
11685,1.364884131,0.420676249,0.107807759,0.239812533,0.164755785,0.105651527,0.199439287,0.023946492,0.041351618,0.117235
11686,1.237023513,0.366781868,0.05554458,0.015838946,0.07110001,0.160297535,0.210945344,0.191761413,0.252538738,0.041973433
11687,1.25606281,0.381281925,0.212489849,0.194312826,0.153167474,0.005930754,0.059367491,0.029111782,0.151574761,0.194045063
11688,1.403054053,0.377488764,0.164711608,0.141792512,0.12827062,0.235700927,0.05809311,0.169926487,0.068301205,0.03320353
11689,1.362660456,0.381179621,0.119823015,0.111999905,0.135617434,0.153789518,0.120382237,0.134252839,0.120807636,0.103327416
11690,1.292934053,0.362713781,0.048813189,0.104005076,0.090040919,0.024028975,0.210395478,0.247741304,0.027996233,0.246978826
11691,1.356938451,0.36184382,0.125550566,0.129952226,0.110871524,0.053251137,0.133744668,0.207296083,0.055935374,0.183398422
11692,1.266246047,0.372675452,0.159093617,0.094465391,0.216334796,0.166597105,0.01781281,0.09953478,0.211124536,0.035036966
11693,1.199590818,0.397434128,0.007801716,0.033096769,0.238228118,0.132127503,0.17056656,0.06553735,0.214316775,0.138325209
11694,1.295095832,0.400031481,0.064120309,0.145889701,0.135448168,0.199516709,0.065243422,0.07364564,0.133100917,0.183035134
11695,1.175739207,0.391536617,0.017835052,0.012224394,0.083075465,0.114794246,0.243123196,0.08366274,0.251970338,0.193314569
11696,1.336695969,0.37587949,0.099050355,0.119887532,0.101178873,0.093676366,0.159886679,0.157556904,0.116176043,0.152587248
11697,1.298843363,0.343565585,0.210220455,0.143795646,0.25731894,0.017478165,0.004867843,0.206962967,0.063295444,0.09606054
11698,1.282896341,0.403326408,0.108232841,0.049867158,0.196272685,0.13025067,0.173083936,0.020052186,0.156101521,0.166139003
11699,1.309308625,0.381472989,0.045341805,0.164517505,0.172402867,0.198108633,0.023003632,0.170263007,0.0915694,0.13479315
11700,1.218249973,0.389452394,0.120094726,0.208606904,0.246187666,0.002453648,0.155979421,0.052353371,0.201999815,0.01232445
11701,1.32871555,0.372538475,0.215603586,0.225779498,0.037342034,0.054146149,0.022017469,0.112081023,0.040160199,0.292870042
11702,1.305508215,0.343909468,0.195030368,0.072451109,0.198693075,0.019212309,0.049012002,0.196690607,0.092337274,0.176573255
11703,1.38778454,0.393431768,0.154327686,0.142759736,0.127214473,0.13211523,0.137564119,0.079446188,0.087210266,0.139362302
11704,1.335468639,0.389386547,0.056550301,0.17486373,0.136927769,0.119614037,0.186037955,0.148702328,0.1141805,0.06312338
11705,1.420704705,0.386662634,0.252417921,0.327964736,0.123638972,0.096543197,0.007770528,0.088776937,0.001384325,0.101503384
11706,1.359679496,0.36295158,0.089025079,0.095680178,0.040221165,0.107014224,0.163193781,0.251226383,0.006569436,0.247069752
11707,1.115520685,0.353246984,0.079498543,0.098864916,0.163281011,0.00920078,0.108461649,0.151080692,0.324885847,0.064726561
11708,1.206741512,0.396955756,0.11974493,0.105715162,0.09002148,0.256969156,0.021883011,0.016476126,0.287208023,0.101982113
11709,1.213754013,0.380382292,0.193975031,0.132445873,0.046915549,0.025229969,0.140466927,0.030649489,0.234977924,0.195339238
11710,1.348893716,0.368009007,0.169720556,0.183331936,0.076606727,0.12935555,0.088633434,0.155165529,0.176411317,0.02077495
11711,1.387722977,0.367764811,0.156354396,0.157011262,0.075468971,0.207186025,0.023256079,0.192447154,0.079367962,0.108908152
11712,1.247777484,0.358530354,0.028763146,0.21116422,0.112617838,0.088299711,0.02337786,0.236240867,0.128190054,0.171346304
11713,1.164214489,0.410384409,0.047818715,0.085631158,0.047110993,0.266602584,0.126230061,0.002661221,0.329975548,0.093969721
11714,1.392616277,0.397111879,0.142001353,0.194855547,0.02189885,0.108338044,0.188303653,0.103454149,0.024610733,0.216537672
11715,1.286714546,0.409788672,0.080681882,0.224538823,0.154093598,0.149030917,0.065676135,0.025400925,0.127136392,0.173441326
11716,1.352624952,0.413378263,0.10576797,0.051605411,0.182019866,0.195916321,0.204421456,0.033971896,0.085283909,0.14101317
11717,1.324226073,0.355426378,0.169476933,0.050679315,0.142402981,0.036799642,0.171781378,0.177837121,0.151728779,0.099293853
11718,1.369811228,0.404783627,0.170207474,0.032816174,0.141397818,0.201698942,0.143282196,0.028474983,0.066714301,0.215408112
11719,1.18260073,0.408443689,0.029073442,0.155027992,0.200581861,0.060101043,0.270161369,0.032164465,0.252133472,0.000756358
11720,1.2907674,0.390330636,0.024322177,0.146843361,0.039343198,0.209636845,0.172433143,0.158403912,0.178662712,0.070354652
11721,1.334232489,0.3759954,0.086672866,0.146493016,0.264952253,0.169338394,0.045676026,0.191494193,0.03560019,0.059773063
11722,1.359981643,0.383848586,0.055099277,0.082082865,0.160594719,0.106286541,0.193152224,0.172781225,0.028559446,0.201443703
11723,1.294938264,0.37149301,0.080376562,0.130530573,0.130016068,0.125121931,0.103515115,0.16536043,0.17356499,0.091514331
11724,1.128007263,0.378257142,0.146656931,0.018305692,0.169263586,0.0272029,0.091176882,0.006743849,0.26586902,0.274781139
11725,1.289773672,0.33280565,0.202924057,0.00131741,0.049313821,0.14580249,0.050527984,0.239740935,0.202515749,0.107857553
11726,1.30721197,0.394230601,0.178922366,0.300570705,0.070462917,0.026443881,0.146469594,0.050846708,0.138765957,0.087517871
11727,1.277478578,0.391683671,0.234368639,0.015154315,0.023407908,0.328171658,0.054730926,0.024302784,0.241230837,0.078632934
11728,1.303479345,0.381627682,0.07442769,0.180640549,0.09318048,0.087068992,0.129405809,0.139575617,0.128360669,0.167340195
